path,realpath,suffix,name_hint,provenance_hint,hit_MainRegimeV2,hit_main_regime_v2,hit_mainregimev2,hit_2026-01-30,rows,post_cutoff_rows,limited,regime_cols,date_cols
docs/experiments/actionable-regime-confidence/runs/20260511T212053-codex-current-goal-completion-audit-v42-after-shak-uplift/command-output/source_panel_recency_verifier.stdout.txt,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T212053-codex-current-goal-completion-audit-v42-after-shak-uplift/command-output/source_panel_recency_verifier.stdout.txt,.txt,True,False,False,False,False,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T212053-codex-current-goal-completion-audit-v42-after-shak-uplift/completion-audit/current_goal_completion_audit_v42_after_shak_uplift.json,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T212053-codex-current-goal-completion-audit-v42-after-shak-uplift/completion-audit/current_goal_completion_audit_v42_after_shak_uplift.json,.json,False,False,True,False,True,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T212118-codex-r2-r3-r5-public-route-and-root-readback-v1/checks/r2_r3_r5_public_route_and_root_readback_v1_assertions.out,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T212118-codex-r2-r3-r5-public-route-and-root-readback-v1/checks/r2_r3_r5_public_route_and_root_readback_v1_assertions.out,.out,True,False,False,False,False,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T212118-codex-r2-r3-r5-public-route-and-root-readback-v1/command-output/source_panel_recency_verifier.stderr.txt,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T212118-codex-r2-r3-r5-public-route-and-root-readback-v1/command-output/source_panel_recency_verifier.stderr.txt,.txt,True,False,False,False,False,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T212118-codex-r2-r3-r5-public-route-and-root-readback-v1/command-output/source_panel_recency_verifier.stdout.txt,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T212118-codex-r2-r3-r5-public-route-and-root-readback-v1/command-output/source_panel_recency_verifier.stdout.txt,.txt,True,False,False,False,False,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T212118-codex-r2-r3-r5-public-route-and-root-readback-v1/r2-r3-r5-public-route-and-root-readback/r2_r3_r5_public_route_and_root_readback_checklist_v1.csv,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T212118-codex-r2-r3-r5-public-route-and-root-readback-v1/r2-r3-r5-public-route-and-root-readback/r2_r3_r5_public_route_and_root_readback_checklist_v1.csv,.csv,True,False,False,False,False,False,4,0,False,[],[]
docs/experiments/actionable-regime-confidence/runs/20260511T212118-codex-r2-r3-r5-public-route-and-root-readback-v1/r2-r3-r5-public-route-and-root-readback/r2_r3_r5_public_route_and_root_readback_exact_hits_v1.csv,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T212118-codex-r2-r3-r5-public-route-and-root-readback-v1/r2-r3-r5-public-route-and-root-readback/r2_r3_r5_public_route_and_root_readback_exact_hits_v1.csv,.csv,True,False,False,False,False,False,1,0,False,[],[]
docs/experiments/actionable-regime-confidence/runs/20260511T212118-codex-r2-r3-r5-public-route-and-root-readback-v1/r2-r3-r5-public-route-and-root-readback/r2_r3_r5_public_route_and_root_readback_post_cursor_v1.csv,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T212118-codex-r2-r3-r5-public-route-and-root-readback-v1/r2-r3-r5-public-route-and-root-readback/r2_r3_r5_public_route_and_root_readback_post_cursor_v1.csv,.csv,True,False,False,False,False,False,4,0,False,[],[]
docs/experiments/actionable-regime-confidence/runs/20260511T212118-codex-r2-r3-r5-public-route-and-root-readback-v1/r2-r3-r5-public-route-and-root-readback/r2_r3_r5_public_route_and_root_readback_roots_v1.csv,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T212118-codex-r2-r3-r5-public-route-and-root-readback-v1/r2-r3-r5-public-route-and-root-readback/r2_r3_r5_public_route_and_root_readback_roots_v1.csv,.csv,True,False,False,False,False,False,4,0,False,[],[]
docs/experiments/actionable-regime-confidence/runs/20260511T212118-codex-r2-r3-r5-public-route-and-root-readback-v1/r2-r3-r5-public-route-and-root-readback/r2_r3_r5_public_route_and_root_readback_v1.json,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T212118-codex-r2-r3-r5-public-route-and-root-readback-v1/r2-r3-r5-public-route-and-root-readback/r2_r3_r5_public_route_and_root_readback_v1.json,.json,True,False,True,False,True,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T212118-codex-r2-r3-r5-public-route-and-root-readback-v1/r2-r3-r5-public-route-and-root-readback/r2_r3_r5_public_route_and_root_readback_v1.md,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T212118-codex-r2-r3-r5-public-route-and-root-readback-v1/r2-r3-r5-public-route-and-root-readback/r2_r3_r5_public_route_and_root_readback_v1.md,.md,True,False,False,False,False,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T212211-codex-board-b-yfinance-defensive-crossasset-v1-repaired/branch-rc-spa/yfinance_defensive_crossasset_rc_spa_report_v1.json,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T212211-codex-board-b-yfinance-defensive-crossasset-v1-repaired/branch-rc-spa/yfinance_defensive_crossasset_rc_spa_report_v1.json,.json,False,False,True,False,True,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T212211-codex-board-b-yfinance-defensive-crossasset-v1-repaired/provider/yfinance_defensive_crossasset_provider_status.csv,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T212211-codex-board-b-yfinance-defensive-crossasset-v1-repaired/provider/yfinance_defensive_crossasset_provider_status.csv,.csv,False,False,False,False,False,True,17,0,False,[],[]
docs/experiments/actionable-regime-confidence/runs/20260511T212256-codex-current-goal-completion-audit-v42-after-duplicate-cleanup/command-output/source_panel_recency_verifier.stderr.txt,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T212256-codex-current-goal-completion-audit-v42-after-duplicate-cleanup/command-output/source_panel_recency_verifier.stderr.txt,.txt,True,False,False,False,False,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T212256-codex-current-goal-completion-audit-v42-after-duplicate-cleanup/command-output/source_panel_recency_verifier.stdout.txt,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T212256-codex-current-goal-completion-audit-v42-after-duplicate-cleanup/command-output/source_panel_recency_verifier.stdout.txt,.txt,True,False,False,False,False,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T212256-codex-current-goal-completion-audit-v42-after-duplicate-cleanup/completion-audit/current_goal_completion_audit_v42_after_duplicate_cleanup.json,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T212256-codex-current-goal-completion-audit-v42-after-duplicate-cleanup/completion-audit/current_goal_completion_audit_v42_after_duplicate_cleanup.json,.json,False,False,True,False,True,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T212329-codex-board-b-provider-raw-daily-consensus-v1/branch-rc-spa/provider_raw_daily_consensus_rc_spa_report_v1.json,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T212329-codex-board-b-provider-raw-daily-consensus-v1/branch-rc-spa/provider_raw_daily_consensus_rc_spa_report_v1.json,.json,False,False,True,False,True,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T212401-codex-current-goal-completion-audit-v43-post-cleanup/command-output/source_panel_recency_verifier.stderr.txt,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T212401-codex-current-goal-completion-audit-v43-post-cleanup/command-output/source_panel_recency_verifier.stderr.txt,.txt,True,False,False,False,False,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T212401-codex-current-goal-completion-audit-v43-post-cleanup/command-output/source_panel_recency_verifier.stdout.txt,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T212401-codex-current-goal-completion-audit-v43-post-cleanup/command-output/source_panel_recency_verifier.stdout.txt,.txt,True,False,False,False,False,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T212401-codex-current-goal-completion-audit-v43-post-cleanup/completion-audit/current_goal_completion_audit_v43_post_cleanup.json,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T212401-codex-current-goal-completion-audit-v43-post-cleanup/completion-audit/current_goal_completion_audit_v43_post_cleanup.json,.json,False,False,True,False,True,True,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T212711-codex-current-goal-completion-audit-v44-post-212325/command-output/source_panel_recency_verifier.stderr.txt,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T212711-codex-current-goal-completion-audit-v44-post-212325/command-output/source_panel_recency_verifier.stderr.txt,.txt,True,False,False,False,False,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T212711-codex-current-goal-completion-audit-v44-post-212325/command-output/source_panel_recency_verifier.stdout.txt,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T212711-codex-current-goal-completion-audit-v44-post-212325/command-output/source_panel_recency_verifier.stdout.txt,.txt,True,False,False,False,False,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T212711-codex-current-goal-completion-audit-v44-post-212325/completion-audit/current_goal_completion_audit_v44_post_212325.json,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T212711-codex-current-goal-completion-audit-v44-post-212325/completion-audit/current_goal_completion_audit_v44_post_212325.json,.json,False,False,True,False,True,True,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T212819-codex-nifty-source-label-equivalence-intake-v1/nifty-source-label-equivalence-intake/nifty_source_label_equivalence_intake_v1.md,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T212819-codex-nifty-source-label-equivalence-intake-v1/nifty-source-label-equivalence-intake/nifty_source_label_equivalence_intake_v1.md,.md,False,False,True,False,True,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T213101-codex-current-goal-completion-audit-v45-after-nifty-intake/command-output/source_panel_recency_verifier.stderr.txt,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T213101-codex-current-goal-completion-audit-v45-after-nifty-intake/command-output/source_panel_recency_verifier.stderr.txt,.txt,True,False,False,False,False,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T213101-codex-current-goal-completion-audit-v45-after-nifty-intake/command-output/source_panel_recency_verifier.stdout.txt,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T213101-codex-current-goal-completion-audit-v45-after-nifty-intake/command-output/source_panel_recency_verifier.stdout.txt,.txt,True,False,False,False,False,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T213101-codex-current-goal-completion-audit-v45-after-nifty-intake/completion-audit/current_goal_completion_audit_v45_after_nifty_intake.json,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T213101-codex-current-goal-completion-audit-v45-after-nifty-intake/completion-audit/current_goal_completion_audit_v45_after_nifty_intake.json,.json,False,False,True,False,True,True,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T213129-codex-current-goal-completion-audit-v45-after-nifty-source-label/command-output/source_panel_recency_verifier.stderr.txt,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T213129-codex-current-goal-completion-audit-v45-after-nifty-source-label/command-output/source_panel_recency_verifier.stderr.txt,.txt,True,False,False,False,False,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T213129-codex-current-goal-completion-audit-v45-after-nifty-source-label/command-output/source_panel_recency_verifier.stdout.txt,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T213129-codex-current-goal-completion-audit-v45-after-nifty-source-label/command-output/source_panel_recency_verifier.stdout.txt,.txt,True,False,False,False,False,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T213129-codex-current-goal-completion-audit-v45-after-nifty-source-label/completion-audit/current_goal_completion_audit_v45_after_nifty_source_label.json,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T213129-codex-current-goal-completion-audit-v45-after-nifty-source-label/completion-audit/current_goal_completion_audit_v45_after_nifty_source_label.json,.json,False,False,True,False,True,True,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T213155-codex-board-b-session-liquidity-intraday-v1/branch-rc-spa/session_liquidity_intraday_rc_spa_report_v1.json,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T213155-codex-board-b-session-liquidity-intraday-v1/branch-rc-spa/session_liquidity_intraday_rc_spa_report_v1.json,.json,False,False,True,False,True,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T213226-codex-board-b-current-state-completion-audit-v44/completion-audit/board_b_current_state_completion_audit_v44.md,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T213226-codex-board-b-current-state-completion-audit-v44/completion-audit/board_b_current_state_completion_audit_v44.md,.md,False,False,True,False,True,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T213300-codex-current-goal-completion-audit-v45-after-nifty-equivalence/command-output/source_panel_recency_verifier.stderr.txt,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T213300-codex-current-goal-completion-audit-v45-after-nifty-equivalence/command-output/source_panel_recency_verifier.stderr.txt,.txt,True,False,False,False,False,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T213300-codex-current-goal-completion-audit-v45-after-nifty-equivalence/command-output/source_panel_recency_verifier.stdout.txt,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T213300-codex-current-goal-completion-audit-v45-after-nifty-equivalence/command-output/source_panel_recency_verifier.stdout.txt,.txt,True,False,False,False,False,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T213300-codex-current-goal-completion-audit-v45-after-nifty-equivalence/completion-audit/current_goal_completion_audit_v45_after_nifty_equivalence.json,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T213300-codex-current-goal-completion-audit-v45-after-nifty-equivalence/completion-audit/current_goal_completion_audit_v45_after_nifty_equivalence.json,.json,False,False,True,False,True,True,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T213316-codex-current-goal-completion-audit-v45-post-nifty-equivalence/command-output/source_panel_recency_verifier.stderr.txt,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T213316-codex-current-goal-completion-audit-v45-post-nifty-equivalence/command-output/source_panel_recency_verifier.stderr.txt,.txt,True,False,False,False,False,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T213316-codex-current-goal-completion-audit-v45-post-nifty-equivalence/command-output/source_panel_recency_verifier.stdout.txt,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T213316-codex-current-goal-completion-audit-v45-post-nifty-equivalence/command-output/source_panel_recency_verifier.stdout.txt,.txt,True,False,False,False,False,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T213316-codex-current-goal-completion-audit-v45-post-nifty-equivalence/completion-audit/current_goal_completion_audit_v45_post_nifty_equivalence.json,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T213316-codex-current-goal-completion-audit-v45-post-nifty-equivalence/completion-audit/current_goal_completion_audit_v45_post_nifty_equivalence.json,.json,False,False,True,False,True,True,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T213339-codex-board-b-vol-stress-term-structure-breadth-v1/branch-rc-spa/vol_stress_breadth_rc_spa_report_v1.json,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T213339-codex-board-b-vol-stress-term-structure-breadth-v1/branch-rc-spa/vol_stress_breadth_rc_spa_report_v1.json,.json,False,False,True,False,True,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T213446-codex-us-panel-source-label-equivalence-extension-v1/command-output/source_label_equivalence_verifier.stdout.txt,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T213446-codex-us-panel-source-label-equivalence-extension-v1/command-output/source_label_equivalence_verifier.stdout.txt,.txt,False,False,False,True,False,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T213446-codex-us-panel-source-label-equivalence-extension-v1/us-panel-source-label-equivalence-extension/us_panel_source_label_equivalence_extension_counts_v1.csv,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T213446-codex-us-panel-source-label-equivalence-extension-v1/us-panel-source-label-equivalence-extension/us_panel_source_label_equivalence_extension_counts_v1.csv,.csv,False,False,False,False,False,True,14,0,False,[],[]
docs/experiments/actionable-regime-confidence/runs/20260511T213446-codex-us-panel-source-label-equivalence-extension-v1/us-panel-source-label-equivalence-extension/us_panel_source_label_equivalence_extension_v1.json,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T213446-codex-us-panel-source-label-equivalence-extension-v1/us-panel-source-label-equivalence-extension/us_panel_source_label_equivalence_extension_v1.json,.json,False,False,False,True,False,True,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T213446-codex-us-panel-source-label-equivalence-extension-v1/us-panel-source-label-equivalence-extension/us_panel_source_label_equivalence_extension_v1.md,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T213446-codex-us-panel-source-label-equivalence-extension-v1/us-panel-source-label-equivalence-extension/us_panel_source_label_equivalence_extension_v1.md,.md,False,False,False,False,False,True,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T213558-codex-current-goal-completion-audit-v46-after-flotron-r6-uplift/command-output/source_panel_recency_verifier.stderr.txt,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T213558-codex-current-goal-completion-audit-v46-after-flotron-r6-uplift/command-output/source_panel_recency_verifier.stderr.txt,.txt,True,False,False,False,False,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T213558-codex-current-goal-completion-audit-v46-after-flotron-r6-uplift/command-output/source_panel_recency_verifier.stdout.txt,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T213558-codex-current-goal-completion-audit-v46-after-flotron-r6-uplift/command-output/source_panel_recency_verifier.stdout.txt,.txt,True,False,False,False,False,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T213558-codex-current-goal-completion-audit-v46-after-flotron-r6-uplift/completion-audit/current_goal_completion_audit_v46_after_flotron_r6_uplift.json,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T213558-codex-current-goal-completion-audit-v46-after-flotron-r6-uplift/completion-audit/current_goal_completion_audit_v46_after_flotron_r6_uplift.json,.json,False,False,True,False,True,True,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T213558-codex-current-goal-completion-audit-v46-after-flotron-r6-uplift/completion-audit/current_goal_completion_audit_v46_after_flotron_r6_uplift.md,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T213558-codex-current-goal-completion-audit-v46-after-flotron-r6-uplift/completion-audit/current_goal_completion_audit_v46_after_flotron_r6_uplift.md,.md,False,False,True,False,True,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T213558-codex-current-goal-completion-audit-v46-after-flotron-r6-uplift/completion-audit/current_goal_completion_audit_v46_checklist.csv,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T213558-codex-current-goal-completion-audit-v46-after-flotron-r6-uplift/completion-audit/current_goal_completion_audit_v46_checklist.csv,.csv,False,False,True,False,True,False,9,0,False,[],[]
docs/experiments/actionable-regime-confidence/runs/20260511T213705-codex-current-goal-completion-audit-v46-after-us-panel-source-label-extension/command-output/source_panel_recency_verifier.stderr.txt,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T213705-codex-current-goal-completion-audit-v46-after-us-panel-source-label-extension/command-output/source_panel_recency_verifier.stderr.txt,.txt,True,False,False,False,False,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T213705-codex-current-goal-completion-audit-v46-after-us-panel-source-label-extension/command-output/source_panel_recency_verifier.stdout.txt,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T213705-codex-current-goal-completion-audit-v46-after-us-panel-source-label-extension/command-output/source_panel_recency_verifier.stdout.txt,.txt,True,False,False,False,False,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T213705-codex-current-goal-completion-audit-v46-after-us-panel-source-label-extension/completion-audit/current_goal_completion_audit_v46_after_us_panel_source_label_extension.json,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T213705-codex-current-goal-completion-audit-v46-after-us-panel-source-label-extension/completion-audit/current_goal_completion_audit_v46_after_us_panel_source_label_extension.json,.json,False,False,True,False,True,True,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T213906-codex-us-panel-source-label-duplicate-cleanup-v1/us-panel-source-label-duplicate-cleanup/us_panel_source_label_duplicate_cleanup_v1.md,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T213906-codex-us-panel-source-label-duplicate-cleanup-v1/us-panel-source-label-duplicate-cleanup/us_panel_source_label_duplicate_cleanup_v1.md,.md,False,False,True,False,True,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T213910-codex-source-label-equivalence-duplicate-cleanup-v1/source-label-equivalence-duplicate-cleanup/source_label_equivalence_duplicate_rows_removed_v1.csv,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T213910-codex-source-label-equivalence-duplicate-cleanup-v1/source-label-equivalence-duplicate-cleanup/source_label_equivalence_duplicate_rows_removed_v1.csv,.csv,False,True,False,True,False,False,1,0,False,[],[]
docs/experiments/actionable-regime-confidence/runs/20260511T213910-codex-source-label-equivalence-duplicate-cleanup-v1/source-label-equivalence-duplicate-cleanup/source_label_equivalence_provenance_deduped.json,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T213910-codex-source-label-equivalence-duplicate-cleanup-v1/source-label-equivalence-duplicate-cleanup/source_label_equivalence_provenance_deduped.json,.json,False,True,False,True,False,True,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T214406-codex-source-label-intake-race-repair-v1/command-output/source_panel_recency_verifier.stderr.txt,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T214406-codex-source-label-intake-race-repair-v1/command-output/source_panel_recency_verifier.stderr.txt,.txt,True,False,False,False,False,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T214406-codex-source-label-intake-race-repair-v1/command-output/source_panel_recency_verifier.stdout.txt,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T214406-codex-source-label-intake-race-repair-v1/command-output/source_panel_recency_verifier.stdout.txt,.txt,True,False,False,False,False,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T214406-codex-source-label-intake-race-repair-v1/source-label-intake-race-repair/source_label_equivalence_invalid_rows_removed_v1.csv,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T214406-codex-source-label-intake-race-repair-v1/source-label-intake-race-repair/source_label_equivalence_invalid_rows_removed_v1.csv,.csv,False,True,False,True,False,False,0,0,False,[],[]
docs/experiments/actionable-regime-confidence/runs/20260511T214406-codex-source-label-intake-race-repair-v1/source-label-intake-race-repair/source_label_equivalence_previous_provenance_v1.json,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T214406-codex-source-label-intake-race-repair-v1/source-label-intake-race-repair/source_label_equivalence_previous_provenance_v1.json,.json,False,True,False,True,False,True,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T214454-codex-board-b-intraday-risk-defensive-rotation-v1/branch-rc-spa/intraday_rotation_rc_spa_report_v1.json,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T214454-codex-board-b-intraday-risk-defensive-rotation-v1/branch-rc-spa/intraday_rotation_rc_spa_report_v1.json,.json,False,False,True,False,True,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T214454-codex-board-b-intraday-risk-defensive-rotation-v1/branch-rc-spa/intraday_rotation_selected_rows_v1.csv,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T214454-codex-board-b-intraday-risk-defensive-rotation-v1/branch-rc-spa/intraday_rotation_selected_rows_v1.csv,.csv,False,False,False,False,False,True,2571,0,False,[],[]
docs/experiments/actionable-regime-confidence/runs/20260511T214457-codex-current-goal-completion-audit-v47-after-source-label-cleanup/command-output/source_panel_recency_verifier.stderr.txt,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T214457-codex-current-goal-completion-audit-v47-after-source-label-cleanup/command-output/source_panel_recency_verifier.stderr.txt,.txt,True,False,False,False,False,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T214457-codex-current-goal-completion-audit-v47-after-source-label-cleanup/command-output/source_panel_recency_verifier.stdout.txt,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T214457-codex-current-goal-completion-audit-v47-after-source-label-cleanup/command-output/source_panel_recency_verifier.stdout.txt,.txt,True,False,False,False,False,False,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T214457-codex-current-goal-completion-audit-v47-after-source-label-cleanup/completion-audit/current_goal_completion_audit_v47_after_source_label_cleanup.json,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T214457-codex-current-goal-completion-audit-v47-after-source-label-cleanup/completion-audit/current_goal_completion_audit_v47_after_source_label_cleanup.json,.json,False,False,True,False,True,True,,,,,
docs/experiments/actionable-regime-confidence/runs/20260511T214500-codex-source-label-truncated-row-repair-v1/source-label-truncated-row-repair/source_label_truncated_row_repair_removed_rows_v1.csv,/Users/thrill3r/projects-ict-engine/ict-engine/docs/experiments/actionable-regime-confidence/runs/20260511T214500-codex-source-label-truncated-row-repair-v1/source-label-truncated-row-repair/source_label_truncated_row_repair_removed_rows_v1.csv,.csv,False,False,True,True,True,False,1,0,False,[],[]
