row_id,schema_version,recipe_id,variant_id,pair,target_market,source_anchor,strategy_name,strategy_mutation_id,auto_quant_run_id,symbol,trade_id,open_ts_ms,close_ts_ms,open_date,close_date,open_session_date,source_context_attachment_policy,parent_regime_root,parent_regime_confidence_floor,source_anchor_confidence,source_anchor_vix,bbn_pred_class,bbn_bull_score,iv_pct_rank_252,hv_pct_rank_252,vvix_pct_rank_252,vix_level,vix3m_level,vix_term_ratio,manipulation_overlay_state,sub_regime_tags,sub_sub_regime_or_profit_factor,profit_factor_family,profit_factor_leaf,regime_profit_branch_path,regime_profit_branch_path_version,trade_or_bar_horizon,allowed_action,suppression_rule,year_fold,profit_ratio_net,pnl,realized_outcome,exit_reason
214,board-b-vrp-v25-root-branch-rc-spa/v1,VRPCompressionV25RootBranch,v25b_deny_bull_score_0p6_0p8,NQ/USD,NQ=F/NQ_USD,^IXIC,VRPCompressionV25RootBranch,pandas-vrp-v25-root-aware-panel,20260511T190356+0800-codex-board-b-vrp-v25-root-branch-rc-spa-v1,VRP_PANEL_V25_190356,VRPCompressionV25RootBranch:NQ/USD:2024-06-26T14:30:00+00:00:214,1719412200000,1719414000000,2024-06-26T14:30:00+00:00,2024-06-26T15:00:00+00:00,2024-06-26,source_anchor_previous_session_context,Bull,0.9797225384,0.8,12.550000190734863,1,0.17528048742976976,0.1865079365079365,0.1349206349206349,0.25396825396825395,12.55,14.71,1.1721115537848605,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_volatility_risk_premium,VRPCompressionV25RootBranch,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompressionV25RootBranch,board-b-vrp-v25-root-branch-rc-spa/v1,15m_trade,long_carry_research_only_until_bull_branch_rc_spa_passes,deny_bbn_bull_score_0p6_0p8_and_suppress_if_branch_gate_fails,2024,-0.002911565580383746,-0.002911565580383746,loss,vrp_exit_or_regime_break
215,board-b-vrp-v25-root-branch-rc-spa/v1,VRPCompressionV25RootBranch,v25b_deny_bull_score_0p6_0p8,NQ/USD,NQ=F/NQ_USD,^IXIC,VRPCompressionV25RootBranch,pandas-vrp-v25-root-aware-panel,20260511T190356+0800-codex-board-b-vrp-v25-root-branch-rc-spa-v1,VRP_PANEL_V25_190356,VRPCompressionV25RootBranch:NQ/USD:2024-06-26T15:45:00+00:00:215,1719416700000,1719419400000,2024-06-26T15:45:00+00:00,2024-06-26T16:30:00+00:00,2024-06-26,source_anchor_previous_session_context,Bull,0.9797225384,0.8,12.550000190734863,1,0.17528048742976976,0.1865079365079365,0.1349206349206349,0.25396825396825395,12.55,14.71,1.1721115537848605,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_volatility_risk_premium,VRPCompressionV25RootBranch,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompressionV25RootBranch,board-b-vrp-v25-root-branch-rc-spa/v1,15m_trade,long_carry_research_only_until_bull_branch_rc_spa_passes,deny_bbn_bull_score_0p6_0p8_and_suppress_if_branch_gate_fails,2024,-0.00234722595261172,-0.00234722595261172,loss,vrp_exit_or_regime_break
216,board-b-vrp-v25-root-branch-rc-spa/v1,VRPCompressionV25RootBranch,v25b_deny_bull_score_0p6_0p8,NQ/USD,NQ=F/NQ_USD,^IXIC,VRPCompressionV25RootBranch,pandas-vrp-v25-root-aware-panel,20260511T190356+0800-codex-board-b-vrp-v25-root-branch-rc-spa-v1,VRP_PANEL_V25_190356,VRPCompressionV25RootBranch:NQ/USD:2024-06-26T16:45:00+00:00:216,1719420300000,1719422100000,2024-06-26T16:45:00+00:00,2024-06-26T17:15:00+00:00,2024-06-26,source_anchor_previous_session_context,Bull,0.9797225384,0.8,12.550000190734863,1,0.17528048742976976,0.1865079365079365,0.1349206349206349,0.25396825396825395,12.55,14.71,1.1721115537848605,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_volatility_risk_premium,VRPCompressionV25RootBranch,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompressionV25RootBranch,board-b-vrp-v25-root-branch-rc-spa/v1,15m_trade,long_carry_research_only_until_bull_branch_rc_spa_passes,deny_bbn_bull_score_0p6_0p8_and_suppress_if_branch_gate_fails,2024,-0.0005266052683930988,-0.0005266052683930988,loss,vrp_exit_or_regime_break
217,board-b-vrp-v25-root-branch-rc-spa/v1,VRPCompressionV25RootBranch,v25b_deny_bull_score_0p6_0p8,NQ/USD,NQ=F/NQ_USD,^IXIC,VRPCompressionV25RootBranch,pandas-vrp-v25-root-aware-panel,20260511T190356+0800-codex-board-b-vrp-v25-root-branch-rc-spa-v1,VRP_PANEL_V25_190356,VRPCompressionV25RootBranch:NQ/USD:2024-06-26T17:45:00+00:00:217,1719423900000,1719424800000,2024-06-26T17:45:00+00:00,2024-06-26T18:00:00+00:00,2024-06-26,source_anchor_previous_session_context,Bull,0.9797225384,0.8,12.550000190734863,1,0.17528048742976976,0.1865079365079365,0.1349206349206349,0.25396825396825395,12.55,14.71,1.1721115537848605,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_volatility_risk_premium,VRPCompressionV25RootBranch,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompressionV25RootBranch,board-b-vrp-v25-root-branch-rc-spa/v1,15m_trade,long_carry_research_only_until_bull_branch_rc_spa_passes,deny_bbn_bull_score_0p6_0p8_and_suppress_if_branch_gate_fails,2024,-0.0006900988361892013,-0.0006900988361892013,loss,vrp_exit_or_regime_break
218,board-b-vrp-v25-root-branch-rc-spa/v1,VRPCompressionV25RootBranch,v25b_deny_bull_score_0p6_0p8,NQ/USD,NQ=F/NQ_USD,^IXIC,VRPCompressionV25RootBranch,pandas-vrp-v25-root-aware-panel,20260511T190356+0800-codex-board-b-vrp-v25-root-branch-rc-spa-v1,VRP_PANEL_V25_190356,VRPCompressionV25RootBranch:NQ/USD:2024-06-26T19:30:00+00:00:218,1719430200000,1719432000000,2024-06-26T19:30:00+00:00,2024-06-26T20:00:00+00:00,2024-06-26,source_anchor_previous_session_context,Bull,0.9797225384,0.8,12.550000190734863,1,0.17528048742976976,0.1865079365079365,0.1349206349206349,0.25396825396825395,12.55,14.71,1.1721115537848605,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_volatility_risk_premium,VRPCompressionV25RootBranch,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompressionV25RootBranch,board-b-vrp-v25-root-branch-rc-spa/v1,15m_trade,long_carry_research_only_until_bull_branch_rc_spa_passes,deny_bbn_bull_score_0p6_0p8_and_suppress_if_branch_gate_fails,2024,-0.0019183305845059673,-0.0019183305845059673,loss,vrp_exit_or_regime_break
219,board-b-vrp-v25-root-branch-rc-spa/v1,VRPCompressionV25RootBranch,v25b_deny_bull_score_0p6_0p8,NQ/USD,NQ=F/NQ_USD,^IXIC,VRPCompressionV25RootBranch,pandas-vrp-v25-root-aware-panel,20260511T190356+0800-codex-board-b-vrp-v25-root-branch-rc-spa-v1,VRP_PANEL_V25_190356,VRPCompressionV25RootBranch:NQ/USD:2024-06-27T13:30:00+00:00:219,1719495000000,1719502200000,2024-06-27T13:30:00+00:00,2024-06-27T15:30:00+00:00,2024-06-27,source_anchor_previous_session_context,Bull,0.9797225384,1.0,12.239999771118164,1,0.20083933140751448,0.17063492063492064,0.1388888888888889,0.1865079365079365,12.24,14.42,1.1781045751633987,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_volatility_risk_premium,VRPCompressionV25RootBranch,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompressionV25RootBranch,board-b-vrp-v25-root-branch-rc-spa/v1,15m_trade,long_carry_research_only_until_bull_branch_rc_spa_passes,deny_bbn_bull_score_0p6_0p8_and_suppress_if_branch_gate_fails,2024,-0.00517138963625563,-0.00517138963625563,loss,vrp_exit_or_regime_break
220,board-b-vrp-v25-root-branch-rc-spa/v1,VRPCompressionV25RootBranch,v25b_deny_bull_score_0p6_0p8,NQ/USD,NQ=F/NQ_USD,^IXIC,VRPCompressionV25RootBranch,pandas-vrp-v25-root-aware-panel,20260511T190356+0800-codex-board-b-vrp-v25-root-branch-rc-spa-v1,VRP_PANEL_V25_190356,VRPCompressionV25RootBranch:NQ/USD:2024-06-27T15:45:00+00:00:220,1719503100000,1719578700000,2024-06-27T15:45:00+00:00,2024-06-28T12:45:00+00:00,2024-06-27,source_anchor_previous_session_context,Bull,0.9797225384,1.0,12.239999771118164,1,0.20083933140751448,0.17063492063492064,0.1388888888888889,0.1865079365079365,12.24,14.42,1.1781045751633987,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_volatility_risk_premium,VRPCompressionV25RootBranch,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompressionV25RootBranch,board-b-vrp-v25-root-branch-rc-spa/v1,15m_trade,long_carry_research_only_until_bull_branch_rc_spa_passes,deny_bbn_bull_score_0p6_0p8_and_suppress_if_branch_gate_fails,2024,0.004326675709808603,0.004326675709808603,win,vrp_exit_or_regime_break
221,board-b-vrp-v25-root-branch-rc-spa/v1,VRPCompressionV25RootBranch,v25b_deny_bull_score_0p6_0p8,NQ/USD,NQ=F/NQ_USD,^IXIC,VRPCompressionV25RootBranch,pandas-vrp-v25-root-aware-panel,20260511T190356+0800-codex-board-b-vrp-v25-root-branch-rc-spa-v1,VRP_PANEL_V25_190356,VRPCompressionV25RootBranch:NQ/USD:2024-06-28T13:00:00+00:00:221,1719579600000,1719580500000,2024-06-28T13:00:00+00:00,2024-06-28T13:15:00+00:00,2024-06-28,source_anchor_previous_session_context,Bull,0.9797225384,0.833,12.4399995803833,1,0.33919400153780166,0.15476190476190477,0.17063492063492064,0.1865079365079365,12.44,14.52,1.167202572347267,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_volatility_risk_premium,VRPCompressionV25RootBranch,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompressionV25RootBranch,board-b-vrp-v25-root-branch-rc-spa/v1,15m_trade,long_carry_research_only_until_bull_branch_rc_spa_passes,deny_bbn_bull_score_0p6_0p8_and_suppress_if_branch_gate_fails,2024,-0.0007682905535184581,-0.0007682905535184581,loss,vrp_exit_or_regime_break
222,board-b-vrp-v25-root-branch-rc-spa/v1,VRPCompressionV25RootBranch,v25b_deny_bull_score_0p6_0p8,NQ/USD,NQ=F/NQ_USD,^IXIC,VRPCompressionV25RootBranch,pandas-vrp-v25-root-aware-panel,20260511T190356+0800-codex-board-b-vrp-v25-root-branch-rc-spa-v1,VRP_PANEL_V25_190356,VRPCompressionV25RootBranch:NQ/USD:2024-06-28T13:30:00+00:00:222,1719581400000,1719586800000,2024-06-28T13:30:00+00:00,2024-06-28T15:00:00+00:00,2024-06-28,source_anchor_previous_session_context,Bull,0.9797225384,0.833,12.4399995803833,1,0.33919400153780166,0.15476190476190477,0.17063492063492064,0.1865079365079365,12.44,14.52,1.167202572347267,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_volatility_risk_premium,VRPCompressionV25RootBranch,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompressionV25RootBranch,board-b-vrp-v25-root-branch-rc-spa/v1,15m_trade,long_carry_research_only_until_bull_branch_rc_spa_passes,deny_bbn_bull_score_0p6_0p8_and_suppress_if_branch_gate_fails,2024,-0.00043037768549858413,-0.00043037768549858413,loss,vrp_exit_or_regime_break
223,board-b-vrp-v25-root-branch-rc-spa/v1,VRPCompressionV25RootBranch,v25b_deny_bull_score_0p6_0p8,NQ/USD,NQ=F/NQ_USD,^IXIC,VRPCompressionV25RootBranch,pandas-vrp-v25-root-aware-panel,20260511T190356+0800-codex-board-b-vrp-v25-root-branch-rc-spa-v1,VRP_PANEL_V25_190356,VRPCompressionV25RootBranch:NQ/USD:2024-06-28T15:15:00+00:00:223,1719587700000,1719590400000,2024-06-28T15:15:00+00:00,2024-06-28T16:00:00+00:00,2024-06-28,source_anchor_previous_session_context,Bull,0.9797225384,0.833,12.4399995803833,1,0.33919400153780166,0.15476190476190477,0.17063492063492064,0.1865079365079365,12.44,14.52,1.167202572347267,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_volatility_risk_premium,VRPCompressionV25RootBranch,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompressionV25RootBranch,board-b-vrp-v25-root-branch-rc-spa/v1,15m_trade,long_carry_research_only_until_bull_branch_rc_spa_passes,deny_bbn_bull_score_0p6_0p8_and_suppress_if_branch_gate_fails,2024,-0.0021404308780419434,-0.0021404308780419434,loss,vrp_exit_or_regime_break
224,board-b-vrp-v25-root-branch-rc-spa/v1,VRPCompressionV25RootBranch,v25b_deny_bull_score_0p6_0p8,NQ/USD,NQ=F/NQ_USD,^IXIC,VRPCompressionV25RootBranch,pandas-vrp-v25-root-aware-panel,20260511T190356+0800-codex-board-b-vrp-v25-root-branch-rc-spa-v1,VRP_PANEL_V25_190356,VRPCompressionV25RootBranch:NQ/USD:2024-07-01T16:00:00+00:00:224,1719849600000,1719879300000,2024-07-01T16:00:00+00:00,2024-07-02T00:15:00+00:00,2024-07-01,source_anchor_previous_session_context,Bull,0.9797225384,1.0,12.220000267028809,1,0.4154908596789506,0.15873015873015872,0.20238095238095238,0.03968253968253968,12.22,14.19,1.1612111292962355,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_volatility_risk_premium,VRPCompressionV25RootBranch,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompressionV25RootBranch,board-b-vrp-v25-root-branch-rc-spa/v1,15m_trade,long_carry_research_only_until_bull_branch_rc_spa_passes,deny_bbn_bull_score_0p6_0p8_and_suppress_if_branch_gate_fails,2024,-0.0011448063174618328,-0.0011448063174618328,loss,vrp_exit_or_regime_break
225,board-b-vrp-v25-root-branch-rc-spa/v1,VRPCompressionV25RootBranch,v25b_deny_bull_score_0p6_0p8,NQ/USD,NQ=F/NQ_USD,^IXIC,VRPCompressionV25RootBranch,pandas-vrp-v25-root-aware-panel,20260511T190356+0800-codex-board-b-vrp-v25-root-branch-rc-spa-v1,VRP_PANEL_V25_190356,VRPCompressionV25RootBranch:NQ/USD:2024-07-02T13:15:00+00:00:225,1719926100000,1720182600000,2024-07-02T13:15:00+00:00,2024-07-05T12:30:00+00:00,2024-07-02,source_anchor_previous_session_context,Bull,0.9797225384,1.0,12.029999732971191,1,0.33919400153780166,0.11904761904761904,0.20634920634920634,0.07539682539682539,12.03,14.01,1.1645885286783042,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_volatility_risk_premium,VRPCompressionV25RootBranch,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompressionV25RootBranch,board-b-vrp-v25-root-branch-rc-spa/v1,15m_trade,long_carry_research_only_until_bull_branch_rc_spa_passes,deny_bbn_bull_score_0p6_0p8_and_suppress_if_branch_gate_fails,2024,0.018918828814074695,0.018918828814074695,win,stop_or_trailing_stop
226,board-b-vrp-v25-root-branch-rc-spa/v1,VRPCompressionV25RootBranch,v25b_deny_bull_score_0p6_0p8,NQ/USD,NQ=F/NQ_USD,^IXIC,VRPCompressionV25RootBranch,pandas-vrp-v25-root-aware-panel,20260511T190356+0800-codex-board-b-vrp-v25-root-branch-rc-spa-v1,VRP_PANEL_V25_190356,VRPCompressionV25RootBranch:NQ/USD:2024-07-05T13:15:00+00:00:226,1720185300000,1720537200000,2024-07-05T13:15:00+00:00,2024-07-09T15:00:00+00:00,2024-07-05,source_anchor_previous_session_context,Bull,0.9797225384,1.0,12.479999542236328,3,0.5879355111685678,0.25,0.20634920634920634,0.16666666666666666,12.48,14.35,1.1498397435897436,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_volatility_risk_premium,VRPCompressionV25RootBranch,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompressionV25RootBranch,board-b-vrp-v25-root-branch-rc-spa/v1,15m_trade,long_carry_research_only_until_bull_branch_rc_spa_passes,deny_bbn_bull_score_0p6_0p8_and_suppress_if_branch_gate_fails,2024,0.011909806122098354,0.011909806122098354,win,vrp_exit_or_regime_break
227,board-b-vrp-v25-root-branch-rc-spa/v1,VRPCompressionV25RootBranch,v25b_deny_bull_score_0p6_0p8,NQ/USD,NQ=F/NQ_USD,^IXIC,VRPCompressionV25RootBranch,pandas-vrp-v25-root-aware-panel,20260511T190356+0800-codex-board-b-vrp-v25-root-branch-rc-spa-v1,VRP_PANEL_V25_190356,VRPCompressionV25RootBranch:NQ/USD:2024-07-09T15:45:00+00:00:227,1720539900000,1720540800000,2024-07-09T15:45:00+00:00,2024-07-09T16:00:00+00:00,2024-07-09,source_anchor_previous_session_context,Bull,0.9797225384,0.833,12.510000228881836,3,0.4121102307103867,0.2976190476190476,0.09325396825396826,0.15079365079365079,12.51,14.39,1.1502797761790569,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_volatility_risk_premium,VRPCompressionV25RootBranch,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompressionV25RootBranch,board-b-vrp-v25-root-branch-rc-spa/v1,15m_trade,long_carry_research_only_until_bull_branch_rc_spa_passes,deny_bbn_bull_score_0p6_0p8_and_suppress_if_branch_gate_fails,2024,-0.0003960216793582605,-0.0003960216793582605,loss,vrp_exit_or_regime_break
228,board-b-vrp-v25-root-branch-rc-spa/v1,VRPCompressionV25RootBranch,v25b_deny_bull_score_0p6_0p8,NQ/USD,NQ=F/NQ_USD,^IXIC,VRPCompressionV25RootBranch,pandas-vrp-v25-root-aware-panel,20260511T190356+0800-codex-board-b-vrp-v25-root-branch-rc-spa-v1,VRP_PANEL_V25_190356,VRPCompressionV25RootBranch:NQ/USD:2025-06-30T13:00:00+00:00:228,1751288400000,1751290200000,2025-06-30T13:00:00+00:00,2025-06-30T13:30:00+00:00,2025-06-30,source_anchor_previous_session_context,Bull,0.9797225384,0.833,16.729999542236328,1,0.34034804117718276,0.21428571428571427,0.2976190476190476,0.14682539682539683,16.73,19.44,1.1619844590555888,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_volatility_risk_premium,VRPCompressionV25RootBranch,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompressionV25RootBranch,board-b-vrp-v25-root-branch-rc-spa/v1,15m_trade,long_carry_research_only_until_bull_branch_rc_spa_passes,deny_bbn_bull_score_0p6_0p8_and_suppress_if_branch_gate_fails,2025,-0.002547354022737869,-0.002547354022737869,loss,vrp_exit_or_regime_break
229,board-b-vrp-v25-root-branch-rc-spa/v1,VRPCompressionV25RootBranch,v25b_deny_bull_score_0p6_0p8,NQ/USD,NQ=F/NQ_USD,^IXIC,VRPCompressionV25RootBranch,pandas-vrp-v25-root-aware-panel,20260511T190356+0800-codex-board-b-vrp-v25-root-branch-rc-spa-v1,VRP_PANEL_V25_190356,VRPCompressionV25RootBranch:NQ/USD:2025-06-30T14:00:00+00:00:229,1751292000000,1751293800000,2025-06-30T14:00:00+00:00,2025-06-30T14:30:00+00:00,2025-06-30,source_anchor_previous_session_context,Bull,0.9797225384,0.833,16.729999542236328,1,0.34034804117718276,0.21428571428571427,0.2976190476190476,0.14682539682539683,16.73,19.44,1.1619844590555888,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_volatility_risk_premium,VRPCompressionV25RootBranch,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompressionV25RootBranch,board-b-vrp-v25-root-branch-rc-spa/v1,15m_trade,long_carry_research_only_until_bull_branch_rc_spa_passes,deny_bbn_bull_score_0p6_0p8_and_suppress_if_branch_gate_fails,2025,-0.0009230769230769154,-0.0009230769230769154,loss,vrp_exit_or_regime_break
230,board-b-vrp-v25-root-branch-rc-spa/v1,VRPCompressionV25RootBranch,v25b_deny_bull_score_0p6_0p8,NQ/USD,NQ=F/NQ_USD,^IXIC,VRPCompressionV25RootBranch,pandas-vrp-v25-root-aware-panel,20260511T190356+0800-codex-board-b-vrp-v25-root-branch-rc-spa-v1,VRP_PANEL_V25_190356,VRPCompressionV25RootBranch:NQ/USD:2025-06-30T15:30:00+00:00:230,1751297400000,1751302800000,2025-06-30T15:30:00+00:00,2025-06-30T17:00:00+00:00,2025-06-30,source_anchor_previous_session_context,Bull,0.9797225384,0.833,16.729999542236328,1,0.34034804117718276,0.21428571428571427,0.2976190476190476,0.14682539682539683,16.73,19.44,1.1619844590555888,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_volatility_risk_premium,VRPCompressionV25RootBranch,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompressionV25RootBranch,board-b-vrp-v25-root-branch-rc-spa/v1,15m_trade,long_carry_research_only_until_bull_branch_rc_spa_passes,deny_bbn_bull_score_0p6_0p8_and_suppress_if_branch_gate_fails,2025,-0.0004664919803081258,-0.0004664919803081258,loss,vrp_exit_or_regime_break
231,board-b-vrp-v25-root-branch-rc-spa/v1,VRPCompressionV25RootBranch,v25b_deny_bull_score_0p6_0p8,NQ/USD,NQ=F/NQ_USD,^IXIC,VRPCompressionV25RootBranch,pandas-vrp-v25-root-aware-panel,20260511T190356+0800-codex-board-b-vrp-v25-root-branch-rc-spa-v1,VRP_PANEL_V25_190356,VRPCompressionV25RootBranch:NQ/USD:2025-06-30T17:15:00+00:00:231,1751303700000,1751304600000,2025-06-30T17:15:00+00:00,2025-06-30T17:30:00+00:00,2025-06-30,source_anchor_previous_session_context,Bull,0.9797225384,0.833,16.729999542236328,1,0.34034804117718276,0.21428571428571427,0.2976190476190476,0.14682539682539683,16.73,19.44,1.1619844590555888,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_volatility_risk_premium,VRPCompressionV25RootBranch,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompressionV25RootBranch,board-b-vrp-v25-root-branch-rc-spa/v1,15m_trade,long_carry_research_only_until_bull_branch_rc_spa_passes,deny_bbn_bull_score_0p6_0p8_and_suppress_if_branch_gate_fails,2025,-0.0008041937213320027,-0.0008041937213320027,loss,vrp_exit_or_regime_break
232,board-b-vrp-v25-root-branch-rc-spa/v1,VRPCompressionV25RootBranch,v25b_deny_bull_score_0p6_0p8,NQ/USD,NQ=F/NQ_USD,^IXIC,VRPCompressionV25RootBranch,pandas-vrp-v25-root-aware-panel,20260511T190356+0800-codex-board-b-vrp-v25-root-branch-rc-spa-v1,VRP_PANEL_V25_190356,VRPCompressionV25RootBranch:NQ/USD:2025-06-30T18:45:00+00:00:232,1751309100000,1751345100000,2025-06-30T18:45:00+00:00,2025-07-01T04:45:00+00:00,2025-06-30,source_anchor_previous_session_context,Bull,0.9797225384,0.833,16.729999542236328,1,0.34034804117718276,0.21428571428571427,0.2976190476190476,0.14682539682539683,16.73,19.44,1.1619844590555888,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_volatility_risk_premium,VRPCompressionV25RootBranch,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompressionV25RootBranch,board-b-vrp-v25-root-branch-rc-spa/v1,15m_trade,long_carry_research_only_until_bull_branch_rc_spa_passes,deny_bbn_bull_score_0p6_0p8_and_suppress_if_branch_gate_fails,2025,0.00030762513396576097,0.00030762513396576097,win,vrp_exit_or_regime_break
233,board-b-vrp-v25-root-branch-rc-spa/v1,VRPCompressionV25RootBranch,v25b_deny_bull_score_0p6_0p8,NQ/USD,NQ=F/NQ_USD,^IXIC,VRPCompressionV25RootBranch,pandas-vrp-v25-root-aware-panel,20260511T190356+0800-codex-board-b-vrp-v25-root-branch-rc-spa-v1,VRP_PANEL_V25_190356,VRPCompressionV25RootBranch:NQ/USD:2025-07-02T14:00:00+00:00:233,1751464800000,1751612400000,2025-07-02T14:00:00+00:00,2025-07-04T07:00:00+00:00,2025-07-02,source_anchor_previous_session_context,Bull,0.9797225384,0.833,16.639999389648438,1,0.34034804117718276,0.27380952380952384,0.24603174603174602,0.14682539682539683,16.64,19.35,1.1628605769230769,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_volatility_risk_premium,VRPCompressionV25RootBranch,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompressionV25RootBranch,board-b-vrp-v25-root-branch-rc-spa/v1,15m_trade,long_carry_research_only_until_bull_branch_rc_spa_passes,deny_bbn_bull_score_0p6_0p8_and_suppress_if_branch_gate_fails,2025,0.008736030598219147,0.008736030598219147,win,stop_or_trailing_stop
234,board-b-vrp-v25-root-branch-rc-spa/v1,VRPCompressionV25RootBranch,v25b_deny_bull_score_0p6_0p8,NQ/USD,NQ=F/NQ_USD,^IXIC,VRPCompressionV25RootBranch,pandas-vrp-v25-root-aware-panel,20260511T190356+0800-codex-board-b-vrp-v25-root-branch-rc-spa-v1,VRP_PANEL_V25_190356,VRPCompressionV25RootBranch:NQ/USD:2025-07-09T13:00:00+00:00:234,1752066000000,1752128100000,2025-07-09T13:00:00+00:00,2025-07-10T06:15:00+00:00,2025-07-09,source_anchor_previous_session_context,Bull,0.9797225384,1.0,15.9399995803833,1,0.4484107583347072,0.17063492063492064,0.13095238095238096,0.1884920634920635,15.94,19.02,1.1932245922208282,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_volatility_risk_premium,VRPCompressionV25RootBranch,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompressionV25RootBranch,board-b-vrp-v25-root-branch-rc-spa/v1,15m_trade,long_carry_research_only_until_bull_branch_rc_spa_passes,deny_bbn_bull_score_0p6_0p8_and_suppress_if_branch_gate_fails,2025,0.0010176558347247955,0.0010176558347247955,win,vrp_exit_or_regime_break
235,board-b-vrp-v25-root-branch-rc-spa/v1,VRPCompressionV25RootBranch,v25b_deny_bull_score_0p6_0p8,NQ/USD,NQ=F/NQ_USD,^IXIC,VRPCompressionV25RootBranch,pandas-vrp-v25-root-aware-panel,20260511T190356+0800-codex-board-b-vrp-v25-root-branch-rc-spa-v1,VRP_PANEL_V25_190356,VRPCompressionV25RootBranch:NQ/USD:2025-07-10T13:15:00+00:00:235,1752153300000,1752155100000,2025-07-10T13:15:00+00:00,2025-07-10T13:45:00+00:00,2025-07-10,source_anchor_previous_session_context,Bull,0.9797225384,0.8,15.779999732971191,1,0.4484107583347072,0.14682539682539683,0.06746031746031746,0.17063492063492064,15.78,18.92,1.1989860583016478,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_volatility_risk_premium,VRPCompressionV25RootBranch,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompressionV25RootBranch,board-b-vrp-v25-root-branch-rc-spa/v1,15m_trade,long_carry_research_only_until_bull_branch_rc_spa_passes,deny_bbn_bull_score_0p6_0p8_and_suppress_if_branch_gate_fails,2025,-0.004406759654541514,-0.004406759654541514,loss,vrp_exit_or_regime_break
